genomeSize	err_rate	QV	gsize	N50	ctgn	L50
3825000	0.234	36.6663	4669681	4657756	3	1
3810000	0.23	36.6555	4669691	4657766	3	1
3810000	0.222	36.6524	4669678	4657753	3	1
3810000	0.24	36.6676	4669701	4657776	3	1
3795000	0.248	36.6736	4669694	4657769	3	1
3810000	0.224	36.6454	4669674	4657749	3	1
3810000	0.242	36.6596	4669682	4657757	3	1
3810000	0.25	36.5398	4686084	4674159	3	1
3810000	0.252	36.6695	4669703	4657778	3	1
3810000	0.26	36.6376	4669706	4657781	3	1
3810000	0.234	36.6651	4669687	4657762	3	1
3810000	0.228	36.6562	4669680	4657755	3	1
3855000	0.228	36.6486	4669677	4657752	3	1
3810000	0.236	36.6495	4669704	4657779	3	1
3825000	0.22	36.651	4669680	4657755	3	1
3810000	0.248	36.6731	4669691	4657766	3	1
3825000	0.23	36.6558	4669691	4657766	3	1
3825000	0.248	36.6721	4669686	4657761	3	1
3810000	0.258	36.6712	4669711	4657786	3	1
3825000	0.224	36.6442	4669673	4657748	3	1
3810000	0.246	36.6745	4669687	4657762	3	1
3825000	0.254	36.6816	4669711	4657786	3	1
3825000	0.25	36.5428	4686084	4674159	3	1
3825000	0.222	36.6567	4669676	4657751	3	1
3855000	0.23	36.6478	4669687	4657762	3	1
3825000	0.24	36.6673	4669696	4657771	3	1
3825000	0.26	36.6373	4669708	4657783	3	1
3810000	0.254	36.6796	4669713	4657788	3	1
3825000	0.228	36.6572	4669678	4657753	3	1
3825000	0.242	36.6601	4669683	4657758	3	1
3825000	0.252	36.6704	4669702	4657777	3	1
3855000	0.222	36.6553	4669674	4657749	3	1
3825000	0.236	36.6522	4669699	4657774	3	1
3855000	0.234	36.6601	4669682	4657757	3	1
3855000	0.22	36.6459	4669678	4657753	3	1
3825000	0.258	36.6753	4669710	4657785	3	1
3825000	0.246	36.6738	4669683	4657758	3	1
3855000	0.24	36.6656	4669696	4657771	3	1
3855000	0.25	36.5386	4686085	4674160	3	1
3855000	0.236	36.6483	4669706	4657781	3	1
3855000	0.224	36.6462	4669674	4657749	3	1
3885000	0.26	36.6414	4669721	4657796	3	1
3855000	0.242	36.6596	4669684	4657759	3	1
3855000	0.248	36.668	4669688	4657763	3	1
3855000	0.26	36.6421	4669715	4657790	3	1
3855000	0.254	36.6823	4669714	4657789	3	1
3855000	0.252	36.6654	4669695	4657770	3	1
3885000	0.25	36.537	4686089	4674164	3	1
3885000	0.224	36.65	4669679	4657754	3	1
3855000	0.258	36.6719	4669710	4657785	3	1
3885000	0.23	36.656	4669691	4657766	3	1
3885000	0.22	36.645	4669681	4657756	3	1
3855000	0.246	36.674	4669680	4657755	3	1
3885000	0.24	36.6637	4669697	4657772	3	1
3885000	0.234	36.6668	4669681	4657756	3	1
3885000	0.222	36.657	4669680	4657755	3	1
3870000	0.228	36.6526	4669686	4657761	3	1
3885000	0.252	36.6671	4669707	4657782	3	1
3885000	0.258	36.6642	4669709	4657784	3	1
3885000	0.248	36.6685	4669691	4657766	3	1
3885000	0.228	36.6534	4669691	4657766	3	1
3885000	0.242	36.6579	4669688	4657763	3	1
3885000	0.236	36.6486	4669704	4657779	3	1
3915000	0.26	36.6378	4669719	4657794	3	1
3870000	0.22	36.6464	4669679	4657754	3	1
3885000	0.246	36.674	4669682	4657757	3	1
3870000	0.224	36.6495	4669675	4657750	3	1
3870000	0.24	36.6637	4669693	4657768	3	1
3870000	0.23	36.6541	4669689	4657764	3	1
3870000	0.222	36.6579	4669675	4657750	3	1
3870000	0.25	36.5372	4686089	4674164	3	1
3870000	0.26	36.6402	4669718	4657793	3	1
3885000	0.254	36.683	4669715	4657790	3	1
3870000	0.248	36.6697	4669691	4657766	3	1
3915000	0.23	36.6558	4669689	4657764	3	1
3870000	0.254	36.683	4669713	4657788	3	1
3870000	0.234	36.6644	4669678	4657753	3	1
3870000	0.242	36.6596	4669684	4657759	3	1
3870000	0.252	36.6664	4669705	4657780	3	1
3915000	0.24	36.6608	4669693	4657768	3	1
3870000	0.246	36.6748	4669684	4657759	3	1
3915000	0.22	36.6378	4669676	4657751	3	1
3870000	0.236	36.6486	4669705	4657780	3	1
3870000	0.258	36.6731	4669713	4657788	3	1
3915000	0.242	36.6582	4669691	4657766	3	1
3915000	0.248	36.6738	4669691	4657766	3	1
3915000	0.224	36.6505	4669683	4657758	3	1
3915000	0.222	36.6598	4669689	4657764	3	1
3915000	0.228	36.6517	4669685	4657760	3	1
3930000	0.22	37.2997	4657757	4657757	1	1
3930000	0.242	37.3156	4657766	4657766	1	1
3915000	0.25	36.5346	4686098	4674173	3	1
3930000	0.228	37.3142	4657758	4657758	1	1
3915000	0.234	36.6714	4669681	4657756	3	1
3915000	0.236	36.6517	4669703	4657778	3	1
3930000	0.224	37.3067	4657756	4657756	1	1
3915000	0.246	36.6726	4669685	4657760	3	1
3930000	0.222	37.319	4657761	4657761	1	1
3915000	0.252	36.6692	4669701	4657776	3	1
3930000	0.24	37.3232	4657771	4657771	1	1
3930000	0.23	37.321	4657766	4657766	1	1
3915000	0.254	36.6849	4669716	4657791	3	1
3930000	0.236	37.3134	4657785	4657785	1	1
3915000	0.258	36.6652	4669712	4657787	3	1
3930000	0.26	37.2961	4657792	4657792	1	1
3930000	0.234	37.3353	4657760	4657760	1	1
3930000	0.25	37.169	4674172	4674172	1	1
3930000	0.254	37.3511	4657793	4657793	1	1
3945000	0.23	37.3221	4657766	4657766	1	1
3945000	0.222	37.3207	4657757	4657757	1	1
3945000	0.234	37.3364	4657764	4657764	1	1
3930000	0.252	37.3362	4657780	4657780	1	1
3930000	0.258	37.3311	4657790	4657790	1	1
3930000	0.246	37.3361	4657762	4657762	1	1
3945000	0.25	37.1687	4674167	4674167	1	1
3975000	0.23	37.3193	4657766	4657766	1	1
3945000	0.22	37.3039	4657757	4657757	1	1
3945000	0.228	37.3165	4657757	4657757	1	1
3945000	0.24	37.3257	4657774	4657774	1	1
3930000	0.248	37.333	4657767	4657767	1	1
3975000	0.22	37.3003	4657755	4657755	1	1
3975000	0.224	37.3061	4657756	4657756	1	1
3945000	0.224	37.3084	4657757	4657757	1	1
3945000	0.26	37.293	4657791	4657791	1	1
3975000	0.24	37.3249	4657774	4657774	1	1
3975000	0.25	37.1723	4674180	4674180	1	1
3945000	0.246	37.3367	4657763	4657763	1	1
3945000	0.252	37.3314	4657776	4657776	1	1
3945000	0.236	37.3193	4657788	4657788	1	1
3945000	0.242	37.319	4657768	4657768	1	1
3945000	0.248	37.333	4657765	4657765	1	1
3945000	0.258	37.3288	4657787	4657787	1	1
3945000	0.254	37.3477	4657788	4657788	1	1
3975000	0.26	37.2992	4657797	4657797	1	1
3975000	0.222	37.319	4657755	4657755	1	1
3975000	0.228	37.3159	4657758	4657758	1	1
3990000	0.24	37.3283	4657772	4657772	1	1
3975000	0.252	37.3325	4657788	4657788	1	1
3975000	0.236	37.3168	4657784	4657784	1	1
3975000	0.234	37.3392	4657767	4657767	1	1
3990000	0.25	37.1734	4674181	4674181	1	1
3975000	0.242	37.3207	4657770	4657770	1	1
3990000	0.246	37.339	4657769	4657769	1	1
3990000	0.22	37.3044	4657760	4657760	1	1
3990000	0.248	37.3367	4657771	4657771	1	1
3990000	0.26	37.2986	4657798	4657798	1	1
3975000	0.254	37.3522	4657796	4657796	1	1
3975000	0.258	37.3446	4657802	4657802	1	1
3990000	0.23	37.3156	4657763	4657763	1	1
3990000	0.234	37.3395	4657765	4657765	1	1
3975000	0.246	37.339	4657767	4657767	1	1
3990000	0.222	37.3179	4657760	4657760	1	1
3975000	0.248	37.3361	4657771	4657771	1	1
3990000	0.228	37.3151	4657758	4657758	1	1
3990000	0.224	37.3061	4657761	4657761	1	1
4005000	0.25	37.1696	4674182	4674182	1	1
4005000	0.24	37.3302	4657771	4657771	1	1
4005000	0.222	37.3168	4657765	4657765	1	1
4005000	0.23	37.3142	4657764	4657764	1	1
3990000	0.242	37.3252	4657770	4657770	1	1
3990000	0.236	37.3207	4657783	4657783	1	1
3990000	0.258	37.3443	4657805	4657805	1	1
4005000	0.22	37.3056	4657760	4657760	1	1
3990000	0.252	37.3333	4657789	4657789	1	1
3990000	0.254	37.35	4657798	4657798	1	1
4035000	0.228	37.3221	4657767	4657767	1	1
4035000	0.242	37.3361	4657779	4657779	1	1
4005000	0.228	37.3148	4657758	4657758	1	1
4005000	0.224	37.305	4657763	4657763	1	1
4005000	0.234	37.3395	4657767	4657767	1	1
4035000	0.222	37.3142	4657768	4657768	1	1
4035000	0.224	37.3072	4657759	4657759	1	1
4005000	0.26	37.2967	4657798	4657798	1	1
4035000	0.254	37.3508	4657793	4657793	1	1
4035000	0.26	37.3	4657796	4657796	1	1
4005000	0.252	37.3283	4657788	4657788	1	1
4005000	0.242	37.3288	4657773	4657773	1	1
4005000	0.246	37.3395	4657774	4657774	1	1
4005000	0.236	37.3274	4657787	4657787	1	1
4035000	0.22	37.2961	4657756	4657756	1	1
4005000	0.254	37.3488	4657795	4657795	1	1
4035000	0.252	37.3356	4657790	4657790	1	1
4035000	0.236	37.3244	4657784	4657784	1	1
4005000	0.258	37.3418	4657804	4657804	1	1
4035000	0.23	37.3156	4657768	4657768	1	1
4050000	0.222	37.314	4657766	4657766	1	1
4050000	0.23	37.3184	4657762	4657762	1	1
4035000	0.246	37.3353	4657777	4657777	1	1
4035000	0.24	37.3291	4657774	4657774	1	1
4035000	0.25	37.172	4674185	4674185	1	1
4035000	0.234	37.339	4657764	4657764	1	1
4005000	0.248	37.3342	4657770	4657770	1	1
4050000	0.252	37.3367	4657782	4657782	1	1
4050000	0.224	37.3084	4657758	4657758	1	1
4050000	0.228	37.3266	4657767	4657767	1	1
4050000	0.22	37.2961	4657754	4657754	1	1
4035000	0.258	37.3353	4657803	4657803	1	1
4035000	0.248	37.3331	4657776	4657776	1	1
4050000	0.24	37.3294	4657771	4657771	1	1
4050000	0.25	37.1769	4674186	4674186	1	1
4050000	0.234	37.3387	4657767	4657767	1	1
4050000	0.26	37.3017	4657798	4657798	1	1
4050000	0.242	37.3407	4657778	4657778	1	1
4050000	0.236	37.3229	4657781	4657781	1	1
4050000	0.254	37.3522	4657793	4657793	1	1
4065000	0.234	37.3314	4657769	4657769	1	1
4050000	0.248	37.335	4657775	4657775	1	1
4065000	0.252	37.337	4657781	4657781	1	1
4050000	0.246	37.3361	4657778	4657778	1	1
4065000	0.224	37.3123	4657764	4657764	1	1
4050000	0.258	37.3365	4657803	4657803	1	1
4065000	0.22	37.2975	4657753	4657753	1	1
4065000	0.24	37.3305	4657769	4657769	1	1
4065000	0.25	37.1785	4674184	4674184	1	1
4065000	0.23	37.3168	4657765	4657765	1	1
4065000	0.236	37.3162	4657779	4657779	1	1
4095000	0.222	37.3182	4657771	4657771	1	1
4065000	0.254	37.3539	4657798	4657798	1	1
4095000	0.254	37.3536	4657799	4657799	1	1
4095000	0.224	37.3042	4657765	4657765	1	1
4065000	0.222	37.3182	4657768	4657768	1	1
4065000	0.26	37.2975	4657803	4657803	1	1
4095000	0.22	37.2922	4657752	4657752	1	1
4065000	0.228	37.3285	4657769	4657769	1	1
4065000	0.242	37.3367	4657777	4657777	1	1
4095000	0.234	37.3291	4657773	4657773	1	1
4110000	0.22	37.2905	4657753	4657753	1	1
4110000	0.222	37.3123	4657763	4657763	1	1
4065000	0.258	37.3379	4657809	4657809	1	1
4095000	0.23	37.3168	4657767	4657767	1	1
4095000	0.228	37.3185	4657771	4657771	1	1
4065000	0.246	37.339	4657775	4657775	1	1
4065000	0.248	37.3395	4657769	4657769	1	1
4095000	0.24	37.3288	4657772	4657772	1	1
4110000	0.248	37.3443	4657770	4657770	1	1
4095000	0.25	37.1812	4674182	4674182	1	1
4095000	0.242	37.3378	4657779	4657779	1	1
4095000	0.236	37.3092	4657781	4657781	1	1
4125000	0.236	37.3117	4657773	4657773	1	1
4095000	0.26	37.2997	4657802	4657802	1	1
4095000	0.246	37.3257	4657764	4657764	1	1
4095000	0.248	37.3398	4657772	4657772	1	1
4110000	0.224	37.3008	4657766	4657766	1	1
4125000	0.26	37.2944	4657800	4657800	1	1
4095000	0.258	37.3472	4657805	4657805	1	1
4125000	0.222	37.3128	4657762	4657762	1	1
4110000	0.26	37.2964	4657798	4657798	1	1
4095000	0.252	37.3429	4657791	4657791	1	1
4110000	0.23	37.3131	4657768	4657768	1	1
4125000	0.22	37.2911	4657751	4657751	1	1
4110000	0.234	37.3288	4657773	4657773	1	1
4125000	0.224	37.3028	4657763	4657763	1	1
4125000	0.23	37.3134	4657770	4657770	1	1
4110000	0.25	37.185	4674179	4674179	1	1
4110000	0.24	37.3288	4657767	4657767	1	1
4110000	0.228	37.3151	4657772	4657772	1	1
4125000	0.258	37.3438	4657805	4657805	1	1
4125000	0.248	37.3437	4657770	4657770	1	1
4110000	0.242	37.3367	4657776	4657776	1	1
4110000	0.254	37.3551	4657790	4657790	1	1
4110000	0.236	37.3087	4657777	4657777	1	1
4125000	0.24	37.3342	4657770	4657770	1	1
4110000	0.252	37.3455	4657789	4657789	1	1
4125000	0.242	37.3376	4657781	4657781	1	1
4125000	0.228	37.3159	4657772	4657772	1	1
4125000	0.25	37.1836	4674181	4674181	1	1
4155000	0.23	37.3151	4657771	4657771	1	1
4110000	0.246	37.3367	4657774	4657774	1	1
4110000	0.258	37.346	4657800	4657800	1	1
4125000	0.234	37.3297	4657772	4657772	1	1
4125000	0.252	37.3449	4657788	4657788	1	1
4155000	0.22	37.295	4657759	4657759	1	1
4125000	0.246	37.335	4657776	4657776	1	1
4125000	0.254	37.3497	4657792	4657792	1	1
4155000	0.242	37.3328	4657782	4657782	1	1
4170000	0.224	37.3031	4657773	4657773	1	1
4155000	0.24	37.3395	4657772	4657772	1	1
4155000	0.234	37.3342	4657768	4657768	1	1
4155000	0.25	37.1874	4674188	4674188	1	1
4155000	0.222	37.3148	4657761	4657761	1	1
4155000	0.236	37.3129	4657776	4657776	1	1
4155000	0.248	37.3466	4657780	4657780	1	1
4170000	0.22	37.2933	4657759	4657759	1	1
4155000	0.224	37.3031	4657772	4657772	1	1
4155000	0.26	37.2992	4657799	4657799	1	1
4155000	0.228	37.3148	4657774	4657774	1	1
4170000	0.222	37.312	4657758	4657758	1	1
4170000	0.23	37.3145	4657774	4657774	1	1
4170000	0.25	37.1885	4674188	4674188	1	1
4170000	0.228	37.3131	4657777	4657777	1	1
4170000	0.254	37.3511	4657797	4657797	1	1
4170000	0.26	37.2978	4657805	4657805	1	1
4185000	0.224	37.3022	4657774	4657774	1	1
4170000	0.246	37.337	4657781	4657781	1	1
4155000	0.246	37.3342	4657778	4657778	1	1
4155000	0.252	37.3463	4657795	4657795	1	1
4170000	0.248	37.3514	4657786	4657786	1	1
4155000	0.258	37.3469	4657810	4657810	1	1
4155000	0.254	37.3522	4657797	4657797	1	1
4185000	0.22	37.2916	4657764	4657764	1	1
4185000	0.248	37.3508	4657786	4657786	1	1
4185000	0.24	37.3384	4657776	4657776	1	1
4170000	0.24	37.3409	4657777	4657777	1	1
4200000	0.22	37.2911	4657770	4657770	1	1
4170000	0.242	37.3328	4657783	4657783	1	1
4170000	0.234	37.3415	4657770	4657770	1	1
4185000	0.23	37.3137	4657774	4657774	1	1
4170000	0.258	37.3466	4657812	4657812	1	1
4170000	0.252	37.3469	4657800	4657800	1	1
4185000	0.25	37.1885	4674192	4674192	1	1
4170000	0.236	37.3168	4657778	4657778	1	1
4200000	0.24	37.3398	4657780	4657780	1	1
4185000	0.26	37.2981	4657808	4657808	1	1
4185000	0.236	37.3157	4657778	4657778	1	1
4185000	0.222	37.31	4657759	4657759	1	1
4185000	0.254	37.3505	4657803	4657803	1	1
4185000	0.228	37.3143	4657776	4657776	1	1
4200000	0.224	37.3	4657770	4657770	1	1
4200000	0.25	37.1912	4674193	4674193	1	1
4185000	0.234	37.3404	4657771	4657771	1	1
4200000	0.228	37.3143	4657774	4657774	1	1
4200000	0.234	37.3409	4657770	4657770	1	1
4200000	0.222	37.3095	4657764	4657764	1	1
4185000	0.258	37.346	4657816	4657816	1	1
4200000	0.246	37.3367	4657781	4657781	1	1
4185000	0.252	37.3497	4657804	4657804	1	1
4200000	0.242	37.3319	4657780	4657780	1	1
4185000	0.242	37.3339	4657780	4657780	1	1
4200000	0.23	37.3115	4657778	4657778	1	1
4230000	0.22	37.2913	4657767	4657767	1	1
4200000	0.248	37.3517	4657788	4657788	1	1
4185000	0.246	37.3367	4657781	4657781	1	1
4215000	0.22	37.2908	4657767	4657767	1	1
4200000	0.26	37.2989	4657810	4657810	1	1
4200000	0.236	37.3157	4657781	4657781	1	1
4200000	0.252	37.3486	4657808	4657808	1	1
4215000	0.228	37.3123	4657774	4657774	1	1
4200000	0.258	37.3469	4657815	4657815	1	1
4200000	0.254	37.3514	4657807	4657807	1	1
4215000	0.224	37.2947	4657767	4657767	1	1
4215000	0.23	37.3112	4657775	4657775	1	1
4215000	0.222	37.3059	4657766	4657766	1	1
4215000	0.24	37.3384	4657784	4657784	1	1
4230000	0.224	37.2955	4657768	4657768	1	1
4215000	0.25	37.1901	4674191	4674191	1	1
4215000	0.242	37.3362	4657780	4657780	1	1
4215000	0.254	37.3466	4657807	4657807	1	1
4215000	0.26	37.2967	4657805	4657805	1	1
4245000	0.22	37.29	4657765	4657765	1	1
4215000	0.234	37.3398	4657771	4657771	1	1
4215000	0.252	37.3497	4657805	4657805	1	1
4230000	0.222	37.31	4657765	4657765	1	1
4230000	0.24	37.3387	4657781	4657781	1	1
4215000	0.236	37.3123	4657777	4657777	1	1
4230000	0.228	37.3137	4657778	4657778	1	1
4215000	0.258	37.3452	4657813	4657813	1	1
4215000	0.246	37.3361	4657779	4657779	1	1
4230000	0.23	37.3092	4657777	4657777	1	1
4215000	0.248	37.3514	4657783	4657783	1	1
4245000	0.25	37.1912	4674195	4674195	1	1
4245000	0.23	37.3095	4657779	4657779	1	1
4230000	0.258	37.3424	4657813	4657813	1	1
4245000	0.24	37.3409	4657783	4657783	1	1
4230000	0.246	37.3373	4657778	4657778	1	1
4230000	0.254	37.3429	4657807	4657807	1	1
4245000	0.242	37.3401	4657780	4657780	1	1
4230000	0.248	37.3497	4657777	4657777	1	1
4230000	0.242	37.3378	4657777	4657777	1	1
4245000	0.222	37.3106	4657765	4657765	1	1
4230000	0.234	37.3328	4657773	4657773	1	1
4230000	0.25	37.1888	4674193	4674193	1	1
4230000	0.26	37.2983	4657803	4657803	1	1
4230000	0.252	37.346	4657803	4657803	1	1
4245000	0.248	37.3519	4657782	4657782	1	1
4230000	0.236	37.3123	4657778	4657778	1	1
4245000	0.234	37.33	4657774	4657774	1	1
4245000	0.236	37.3145	4657782	4657782	1	1
4260000	0.22	37.2894	4657772	4657772	1	1
4245000	0.224	37.3	4657767	4657767	1	1
4245000	0.228	37.3162	4657777	4657777	1	1
4260000	0.224	37.3	4657772	4657772	1	1
4260000	0.246	37.3421	4657783	4657783	1	1
4245000	0.246	37.3423	4657783	4657783	1	1
4245000	0.252	37.3452	4657805	4657805	1	1
4245000	0.26	37.2995	4657805	4657805	1	1
4275000	0.26	37.302	4657803	4657803	1	1
4260000	0.234	37.333	4657771	4657771	1	1
4275000	0.25	37.1926	4674194	4674194	1	1
4260000	0.258	37.3427	4657813	4657813	1	1
4245000	0.258	37.3418	4657816	4657816	1	1
4260000	0.23	37.3115	4657783	4657783	1	1
4275000	0.22	37.2914	4657771	4657771	1	1
4275000	0.224	37.3003	4657774	4657774	1	1
4260000	0.24	37.3409	4657783	4657783	1	1
4260000	0.222	37.3114	4657767	4657767	1	1
4245000	0.254	37.3435	4657808	4657808	1	1
4260000	0.252	37.3443	4657805	4657805	1	1
4260000	0.25	37.1896	4674193	4674193	1	1
4260000	0.228	37.3157	4657783	4657783	1	1
4260000	0.248	37.3514	4657785	4657785	1	1
4275000	0.23	37.3106	4657784	4657784	1	1
4275000	0.252	37.3474	4657804	4657804	1	1
4260000	0.26	37.2995	4657802	4657802	1	1
4260000	0.236	37.3168	4657779	4657779	1	1
4260000	0.242	37.3392	4657781	4657781	1	1
4290000	0.22	37.2936	4657766	4657766	1	1
4275000	0.228	37.3151	4657782	4657782	1	1
4275000	0.24	37.3432	4657781	4657781	1	1
4260000	0.254	37.3398	4657807	4657807	1	1
4275000	0.222	37.312	4657773	4657773	1	1
4275000	0.258	37.3432	4657808	4657808	1	1
4290000	0.228	37.3151	4657776	4657776	1	1
4275000	0.242	37.3412	4657783	4657783	1	1
4275000	0.234	37.3384	4657771	4657771	1	1
4275000	0.236	37.3213	4657780	4657780	1	1
4275000	0.254	37.3438	4657805	4657805	1	1
4290000	0.258	37.3404	4657804	4657804	1	1
4305000	0.25	37.1956	4674195	4674195	1	1
4275000	0.248	37.3534	4657786	4657786	1	1
4275000	0.246	37.3469	4657786	4657786	1	1
4290000	0.252	37.3466	4657807	4657807	1	1
4290000	0.224	37.3006	4657773	4657773	1	1
4290000	0.222	37.3112	4657768	4657768	1	1
4290000	0.24	37.3454	4657782	4657782	1	1
4290000	0.23	37.3101	4657780	4657780	1	1
4305000	0.22	37.2925	4657765	4657765	1	1
4305000	0.248	37.3584	4657790	4657790	1	1
4305000	0.236	37.3243	4657777	4657777	1	1
4305000	0.252	37.3489	4657808	4657808	1	1
4290000	0.25	37.1918	4674198	4674198	1	1
4290000	0.26	37.3014	4657800	4657800	1	1
4290000	0.254	37.3432	4657804	4657804	1	1
4305000	0.258	37.3458	4657804	4657804	1	1
4290000	0.236	37.3229	4657780	4657780	1	1
4305000	0.234	37.3364	4657772	4657772	1	1
4305000	0.228	37.3131	4657775	4657775	1	1
4305000	0.242	37.3376	4657781	4657781	1	1
4290000	0.234	37.3404	4657770	4657770	1	1
4305000	0.246	37.3545	4657792	4657792	1	1
4320000	0.22	37.2944	4657765	4657765	1	1
4290000	0.242	37.3401	4657778	4657778	1	1
4320000	0.222	37.3095	4657763	4657763	1	1
4290000	0.246	37.3505	4657792	4657792	1	1
4305000	0.24	37.3429	4657779	4657779	1	1
4290000	0.248	37.3531	4657787	4657787	1	1
4305000	0.222	37.3089	4657764	4657764	1	1
4305000	0.224	37.2969	4657773	4657773	1	1
4305000	0.23	37.3089	4657777	4657777	1	1
4305000	0.26	37.3045	4657801	4657801	1	1
4320000	0.228	37.3173	4657778	4657778	1	1
4305000	0.254	37.3469	4657806	4657806	1	1
4320000	0.246	37.3525	4657793	4657793	1	1
4335000	0.24	37.3466	4657785	4657785	1	1
4320000	0.234	37.3392	4657775	4657775	1	1
4320000	0.23	37.3142	4657772	4657772	1	1
4320000	0.24	37.3449	4657780	4657780	1	1
4320000	0.258	37.3398	4657805	4657805	1	1
4320000	0.224	37.3003	4657771	4657771	1	1
4320000	0.242	37.3376	4657780	4657780	1	1
4320000	0.26	37.3037	4657803	4657803	1	1
4335000	0.25	37.1899	4674201	4674201	1	1
4320000	0.25	37.1918	4674199	4674199	1	1
4320000	0.248	37.3562	4657789	4657789	1	1
4335000	0.23	37.314	4657774	4657774	1	1
4335000	0.234	37.3353	4657775	4657775	1	1
4335000	0.26	37.3	4657802	4657802	1	1
4320000	0.236	37.328	4657781	4657781	1	1
4335000	0.228	37.3176	4657780	4657780	1	1
4320000	0.252	37.3477	4657808	4657808	1	1
4350000	0.23	37.3162	4657776	4657776	1	1
4350000	0.22	37.295	4657767	4657767	1	1
4335000	0.22	37.2944	4657765	4657765	1	1
4350000	0.222	37.3022	4657760	4657760	1	1
4365000	0.22	37.2927	4657768	4657768	1	1
4335000	0.224	37.2955	4657770	4657770	1	1
4350000	0.236	37.3283	4657784	4657784	1	1
4335000	0.258	37.3424	4657807	4657807	1	1
4320000	0.254	37.3469	4657805	4657805	1	1
4335000	0.222	37.3042	4657759	4657759	1	1
4335000	0.254	37.3466	4657805	4657805	1	1
4365000	0.23	37.3187	4657778	4657778	1	1
4335000	0.242	37.3362	4657785	4657785	1	1
4335000	0.248	37.3534	4657794	4657794	1	1
4335000	0.246	37.3522	4657797	4657797	1	1
4335000	0.236	37.3274	4657780	4657780	1	1
4335000	0.252	37.3472	4657809	4657809	1	1
4350000	0.254	37.35	4657806	4657806	1	1
4350000	0.228	37.3182	4657779	4657779	1	1
4350000	0.24	37.3474	4657783	4657783	1	1
4350000	0.25	37.1942	4674205	4674205	1	1
4350000	0.252	37.35	4657810	4657810	1	1
4350000	0.224	37.2964	4657769	4657769	1	1
4350000	0.234	37.3421	4657777	4657777	1	1
4365000	0.248	37.3568	4657795	4657795	1	1
4350000	0.26	37.3017	4657807	4657807	1	1
4350000	0.258	37.3398	4657809	4657809	1	1
4350000	0.246	37.3542	4657794	4657794	1	1
4365000	0.222	37.3053	4657763	4657763	1	1
4380000	0.24	37.3486	4657782	4657782	1	1
4350000	0.242	37.3376	4657784	4657784	1	1
4350000	0.248	37.3551	4657794	4657794	1	1
4365000	0.246	37.3542	4657796	4657796	1	1
4380000	0.234	37.3474	4657780	4657780	1	1
4380000	0.236	37.3328	4657789	4657789	1	1
4380000	0.26	37.3045	4657809	4657809	1	1
4365000	0.25	37.1953	4674207	4674207	1	1
4380000	0.222	37.3061	4657762	4657762	1	1
4365000	0.258	37.3404	4657809	4657809	1	1
4365000	0.236	37.3305	4657787	4657787	1	1
4380000	0.23	37.319	4657776	4657776	1	1
4365000	0.228	37.319	4657779	4657779	1	1
4365000	0.224	37.3	4657772	4657772	1	1
4365000	0.24	37.3488	4657783	4657783	1	1
4380000	0.224	37.3006	4657771	4657771	1	1
4365000	0.26	37.3048	4657807	4657807	1	1
4365000	0.242	37.3384	4657781	4657781	1	1
4365000	0.234	37.3449	4657780	4657780	1	1
4380000	0.22	37.2947	4657769	4657769	1	1
4395000	0.224	37.2978	4657769	4657769	1	1
4380000	0.228	37.3193	4657777	4657777	1	1
4380000	0.25	37.194	4674209	4674209	1	1
4365000	0.252	37.3506	4657812	4657812	1	1
4380000	0.242	37.3381	4657780	4657780	1	1
4365000	0.254	37.35	4657807	4657807	1	1
